,id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,mention,waktu
0,4824,1351179074509692931,https://twitter.com/tolakbigotnkri/statuses/1351179074509692931,https://twitter.com/tolakbigotnkri/statuses/1351179074509692931,tolakbigotnkri,"Menteri @Suharso_M mengatakan, ada tiga sasaran dan target dalam pembangunan pertahanan tahun ini. 
Pertama, pemenuhan Essential Force dalam lima tahun. Kedua  konstribusi industri pertahanan dan Ketiga, ancaman yang dapat diatasi.
@nety_rusi @03__nakula  https://t.co/prNHcf03Rg","Menteri @Suharso_M mengatakan, ada tiga sasaran dan target dalam pembangunan pertahanan tahun ini. 
Pertama, pemenuhan Essential Force dalam lima tahun. Kedua  konstribusi industri pertahanan dan Ketiga, ancaman yang dapat diatasi.
@nety_rusi @03__nakula  https://t.co/prNHcf03Rg",2021-01-18 09:46:09,Twitter for Android,2,0,in,,original,,0,0,,0,0,1095278812181389312,https://pbs.twimg.com/profile_images/1095503842970525696/0TQby_Cb_normal.jpg,16334,731,5884,2019-02-12 06:09:52,Saya Influencer Jokowi,,,03,0
1,3081,1349971381698633729,https://twitter.com/1071klitefm/statuses/1349971381698633729,https://twitter.com/1071klitefm/statuses/1349971381698633729,1071klitefm,"Belbiz on Radio Klite 
""Pemulihan Ekonomi Kota Bandung""
Jumat, 15 Januari 2021
Pukul 19.15 - 20.15
Live Streaming @1071klitefm https://t.co/nzJVRQxA0K","Belbiz on Radio Klite 
""Pemulihan Ekonomi Kota Bandung""
Jumat, 15 Januari 2021
Pukul 19.15 - 20.15
Live Streaming @1071klitefm https://t.co/nzJVRQxA0K",2021-01-15 01:47:13,Twitter for Android,0,0,in,,original,,0,0,,0,0,174903078,https://pbs.twimg.com/profile_images/1268153288630792193/M4NhRw05_normal.jpg,21520,469,3076,2010-08-04 23:12:48,,Bandung,,1071klitefm,0
2,3093,1349975392547790850,https://twitter.com/seputaran_bdg/statuses/1349975392547790850,https://twitter.com/seputaran_bdg/statuses/1349975392547790850,seputaran_bdg,"RT @1071klitefm: Belbiz on Radio Klite 
""Pemulihan Ekonomi Kota Bandung""
Jumat, 15 Januari 2021
Pukul 19.15 - 20.15
Live Streaming @1071kli…","Belbiz on Radio Klite 
""Pemulihan Ekonomi Kota Bandung""
Jumat, 15 Januari 2021
Pukul 19.15 - 20.15
Live Streaming @1071klitefm https://t.co/nzJVRQxA0K",2021-01-15 02:03:09,Twitter for Android,0,1,in,,retweet,,0,0,1071klitefm,174903078,1349971381698633729,1348463360296112132,https://pbs.twimg.com/profile_images/1348465021190250500/poqw-sp__normal.jpg,209,36,9,2021-01-10 21:55:05,#bandungjuara #seputaranbandung #seputarbandung #bandunghits #informasibandung #explorebandung,,,1071klitefm,956.0
3,2831,1349698450254831617,https://twitter.com/AuraDamayanti16/statuses/1349698450254831617,https://twitter.com/AuraDamayanti16/statuses/1349698450254831617,AuraDamayanti16,"Setiap kebijakan yg dikeluarkan oleh menko Airlangga ternyata sesuai dgn usaha pemulihan ekonomi akibat Pandemi. Misalnya dukungan pemerintah kepada pelaku UMKM dgn kredit murah. 
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan 
@S_AshelJKT48 @G_VanyJKT48 @A_LuluJKT48 https://t.co/MjOhvfIaE1","Setiap kebijakan yg dikeluarkan oleh menko Airlangga ternyata sesuai dgn usaha pemulihan ekonomi akibat Pandemi. Misalnya dukungan pemerintah kepada pelaku UMKM dgn kredit murah. 
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan 
@S_AshelJKT48 @G_VanyJKT48 @A_LuluJKT48 https://t.co/MjOhvfIaE1",2021-01-14 07:42:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow",0,0,in,,original,,0,0,,0,0,1336172099543580673,https://pbs.twimg.com/profile_images/1336172310122831872/0KwavMFP_normal.jpg,173,263,87,2020-12-07 23:53:58,Gw 😤 Kejam ❎ Porn❌LGBT | ✌️🇮🇩,,,A,0
4,2829,1349699366559178757,https://twitter.com/LeilaMajnun1/statuses/1349699366559178757,https://twitter.com/LeilaMajnun1/statuses/1349699366559178757,LeilaMajnun1,"Apa yg dinyatakan oleh ICAEW wajar &amp; masuk akal, optimisnya pemerintah dlm pemulihan ekonomi terlihat dgn kebijakan2 yg dibuat Menko Airlangga untuk mendorong timbulnya pelaku usaha.
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan 
@A_DeyJKT48 @Julie_JKT48 @Nadila_JKT48 https://t.co/edo3nzS7TT","Apa yg dinyatakan oleh ICAEW wajar &amp; masuk akal, optimisnya pemerintah dlm pemulihan ekonomi terlihat dgn kebijakan2 yg dibuat Menko Airlangga untuk mendorong timbulnya pelaku usaha.
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan 
@A_DeyJKT48 @Julie_JKT48 @Nadila_JKT48 https://t.co/edo3nzS7TT",2021-01-14 07:46:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow",0,0,in,,original,,0,0,,0,0,1344911535118815232,https://pbs.twimg.com/profile_images/1344912841006977025/mpzX7nBL_normal.jpg,42,149,55,2021-01-01 02:44:41,Cinta dari Negeri Timur,,,A,0
5,2841,1349701825029541889,https://twitter.com/Geisha0v0/statuses/1349701825029541889,https://twitter.com/Geisha0v0/statuses/1349701825029541889,Geisha0v0,"Pasti dong ekonomi Indonesia akan semakin baik. Kebijakan menko Airlangga dgn prog Pemulihan Ekonomi Nasional telah menjawab kegelisahan masyarakat.
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan
@TitiRadjoPdmaja @MelodyLaksani @A_FionyJKT48 https://t.co/RWu3RBop8U","Pasti dong ekonomi Indonesia akan semakin baik. Kebijakan menko Airlangga dgn prog Pemulihan Ekonomi Nasional telah menjawab kegelisahan masyarakat.
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan
@TitiRadjoPdmaja @MelodyLaksani @A_FionyJKT48 https://t.co/RWu3RBop8U",2021-01-14 07:56:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow",0,0,in,,original,,0,0,,0,0,1336225591159242752,https://pbs.twimg.com/profile_images/1336730904333438976/gYpBU13v_normal.jpg,160,221,98,2020-12-08 03:26:31,"Zaman Maksiat Merajalela, 😤😤😠😠",,,A,0
6,2838,1349702594852057090,https://twitter.com/Rohmansz/statuses/1349702594852057090,https://twitter.com/Rohmansz/statuses/1349702594852057090,Rohmansz,"Saya yakin dan optimis Pemerintah bisa mencapai target yg dibuat untuk tahun 2021. Pak Airlangga sangat tepat sekali memadukan prog pemulihan ekonomi dan Vaksinasi.
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan  
@I_KathrinaJKT48 @A_AfiqahJKT48 @A_ZeeJKT48 @S_NandaJKT48 https://t.co/mXSN5O6o0B","Saya yakin dan optimis Pemerintah bisa mencapai target yg dibuat untuk tahun 2021. Pak Airlangga sangat tepat sekali memadukan prog pemulihan ekonomi dan Vaksinasi.
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan  
@I_KathrinaJKT48 @A_AfiqahJKT48 @A_ZeeJKT48 @S_NandaJKT48 https://t.co/mXSN5O6o0B",2021-01-14 07:59:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow",0,0,in,,original,,0,0,,0,0,1336217965327314944,https://pbs.twimg.com/profile_images/1336218134059991040/9R0zVqoh_normal.jpg,143,194,76,2020-12-08 02:56:13,Hanya Bisa Berusaha,,,A,0
7,2846,1349711343180386304,https://twitter.com/Djunita16/statuses/1349711343180386304,https://twitter.com/Djunita16/statuses/1349711343180386304,Djunita16,"Mari kita menjadi bagian dari kebijakan pemulihan ekonomi nasional yg dibuat pak menko Airlangga. 
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan 
@A_ChristyJKT48 @F_FeniJKT48 @L_MarshaJKT48 https://t.co/L36NRMcbNN","Mari kita menjadi bagian dari kebijakan pemulihan ekonomi nasional yg dibuat pak menko Airlangga. 
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan 
@A_ChristyJKT48 @F_FeniJKT48 @L_MarshaJKT48 https://t.co/L36NRMcbNN",2021-01-14 08:33:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow",0,0,in,,original,,0,0,,0,0,1337642329201471489,https://pbs.twimg.com/profile_images/1344193639921029121/XpgGb0Z9_normal.jpg,65,162,79,2020-12-12 01:16:10,Buah Tak Jatuh Jauh Dari Pohon,,,A,0
8,590,1348890170997686272,https://twitter.com/Auli4Zahra/statuses/1348890170997686272,https://twitter.com/Auli4Zahra/statuses/1348890170997686272,Auli4Zahra,"Ketua Komite Penanganan COVID-19 dan Pemulihan Ekonomi Nasional @airlangga_hrt mengumumkan poin-poin kebijakan pembatasan yg baru.
#PPKM #Kretagama #Airlangga #JalanTengah #SolusiKebangsaan
@Sanjayaluv @marshaaruan @AdheTora
https://t.co/cHwUnW1iIF https://t.co/F0mL04ykwk","Ketua Komite Penanganan COVID-19 dan Pemulihan Ekonomi Nasional @airlangga_hrt mengumumkan poin-poin kebijakan pembatasan yg baru.
#PPKM #Kretagama #Airlangga #JalanTengah #SolusiKebangsaan
@Sanjayaluv @marshaaruan @AdheTora
https://t.co/cHwUnW1iIF https://t.co/F0mL04ykwk",2021-01-12 02:10:52,"<a href=""https://about.twitter.com/products/tweetd",0,1,in,,original,,0,0,,0,0,1337631000554135558,https://pbs.twimg.com/profile_images/1340633557434167297/-qktBKvK_normal.jpg,48,69,76,2020-12-12 00:31:10,follow-rt-like bukan berarti suka,,,AdheTora,0
9,2753,1349654547677863940,https://twitter.com/Kisman_PSM/statuses/1349654547677863940,https://twitter.com/Kisman_PSM/statuses/1349654547677863940,Kisman_PSM,"Ketahanan Pangan, pemulihan Ekonomi akan terwujud manakala kita kembali kepada mayoritas profesi masyarakat Indonesia (PETANI). 
@Agungbudiasa1
@jokowi
@AgungFa45810356
@agung_ayu_alit 
@IDewaMadeDarma3 https://t.co/lO00KMHKFL","Ketahanan Pangan, pemulihan Ekonomi akan terwujud manakala kita kembali kepada mayoritas profesi masyarakat Indonesia (PETANI). 
@Agungbudiasa1
@jokowi
@AgungFa45810356
@agung_ayu_alit 
@IDewaMadeDarma3 https://t.co/lO00KMHKFL",2021-01-14 04:48:14,"<a href=""http://twitter.com/download/android"" rel=",1,0,in,,original,,0,0,,0,0,1319620839071903744,https://pbs.twimg.com/profile_images/1345115947124752384/GCd9HOWq_normal.jpg,7,6,6,2020-10-23 08:45:41,"Baik itu hal biasa, menjadi luar biasa jika bermanfaat🤝🤲🤲👍","Badung, Bali",,AgungFa45810356,0
10,2753,1349654547677863940,https://twitter.com/Kisman_PSM/statuses/1349654547677863940,https://twitter.com/Kisman_PSM/statuses/1349654547677863940,Kisman_PSM,"Ketahanan Pangan, pemulihan Ekonomi akan terwujud manakala kita kembali kepada mayoritas profesi masyarakat Indonesia (PETANI). 
@Agungbudiasa1
@jokowi
@AgungFa45810356
@agung_ayu_alit 
@IDewaMadeDarma3 https://t.co/lO00KMHKFL","Ketahanan Pangan, pemulihan Ekonomi akan terwujud manakala kita kembali kepada mayoritas profesi masyarakat Indonesia (PETANI). 
@Agungbudiasa1
@jokowi
@AgungFa45810356
@agung_ayu_alit 
@IDewaMadeDarma3 https://t.co/lO00KMHKFL",2021-01-14 04:48:14,"<a href=""http://twitter.com/download/android"" rel=",1,0,in,,original,,0,0,,0,0,1319620839071903744,https://pbs.twimg.com/profile_images/1345115947124752384/GCd9HOWq_normal.jpg,7,6,6,2020-10-23 08:45:41,"Baik itu hal biasa, menjadi luar biasa jika bermanfaat🤝🤲🤲👍","Badung, Bali",,Agungbudiasa1,0
11,2694,1349624061668716545,https://twitter.com/HermanSanu/statuses/1349624061668716545,https://twitter.com/HermanSanu/statuses/1349624061668716545,HermanSanu,"saya setuju itu pak menko, pemulihan ekonomi nasional akan cepat tercapai dengan semakin banyaknya investasi yg masuk membantu.
@AlissaWahid @Haruka_NKGW10 @Y_ChikaJKT48 https://t.co/bboI1J0Z77","saya setuju itu pak menko, pemulihan ekonomi nasional akan cepat tercapai dengan semakin banyaknya investasi yg masuk membantu.
@AlissaWahid @Haruka_NKGW10 @Y_ChikaJKT48 https://t.co/bboI1J0Z77",2021-01-14 02:47:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow",0,0,in,,original,,0,0,,0,0,1336512697660129283,https://pbs.twimg.com/profile_images/1336733994906341377/2dXsvmW7_normal.jpg,74,209,88,2020-12-08 22:27:26,Kebenaran harus dibela Bro,,,AlissaWahid,0
12,5258,1351504153843888131,https://twitter.com/Alicia2Maria/statuses/1351504153843888131,https://twitter.com/Alicia2Maria/statuses/1351504153843888131,Alicia2Maria,"vaksin sangat penting untuk pemulihan kesehatan dan ekonomi negara jd jangan takut di vaksin #AirinSoulmate
#Kretagama 
#Airlangga 
#JalanTengah 
#SolusiKebangsaan @sherinasinna
@ringgoagus
@Anggun_Cipta
@armandmaulana
@amandamanopo
@ruben_onsu
@olla_ramlan
@fero_walandouw https://t.co/eIcLeLFHNu","vaksin sangat penting untuk pemulihan kesehatan dan ekonomi negara jd jangan takut di vaksin #AirinSoulmate
#Kretagama 
#Airlangga 
#JalanTengah 
#SolusiKebangsaan @sherinasinna
@ringgoagus
@Anggun_Cipta
@armandmaulana
@amandamanopo
@ruben_onsu
@olla_ramlan
@fero_walandouw https://t.co/eIcLeLFHNu",2021-01-19 07:17:54,Twitter Web App,0,0,in,,original,,0,0,,0,0,1336908480632918016,https://pbs.twimg.com/profile_images/1336932721205997568/s-QI4AoQ_normal.jpg,109,70,65,2020-12-10 00:42:01,,,,Anggun,0
13,2554,1349575207434915840,https://twitter.com/CokroVsCoro/statuses/1349575207434915840,https://twitter.com/CokroVsCoro/statuses/1349575207434915840,CokroVsCoro,"Tepat sekali yg dilakukan pak Airlangga untuk sharring dgn Starup besar tanah air, semoga bisa membantu pemulihan ekonomi indonesia.
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan
@octo_maniani @AriesClimber @okezone https://t.co/C6OlIGjAAB","Tepat sekali yg dilakukan pak Airlangga untuk sharring dgn Starup besar tanah air, semoga bisa membantu pemulihan ekonomi indonesia.
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan
@octo_maniani @AriesClimber @okezone https://t.co/C6OlIGjAAB",2021-01-13 23:32:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow",0,0,in,,original,,0,0,,0,0,1336679087675346947,https://pbs.twimg.com/profile_images/1336679224757784576/azDKiQR7_normal.jpg,84,310,105,2020-12-09 09:28:34,Bercintalah dgn Kemaksiatan agar Engkau tau Rasa Menjauhinya,,,AriesClimber,0
14,3015,1349930827350609922,https://twitter.com/DonjuanX8/statuses/1349930827350609922,https://twitter.com/DonjuanX8/statuses/1349930827350609922,DonjuanX8,"Guys,,,Indonesia Negara TERDEPAN Memulai Vaksinasi Di ASIA Menjadi Akselerator Pemulihan Pandemi &amp; Ekonomi👍🏻🇮🇩#IndonesiaMaju
@SatyaJogja_ @Aryprasetyo85
@anaesterlin @sulistyo_tantry @LibraWati5 @arfa1993 @BPrima777 @momcill  @NyapEnyap @RekjanS @Kaum_pusing @Rosequ7 @ramahtianz https://t.co/KyWZpzOaR2","Guys,,,Indonesia Negara TERDEPAN Memulai Vaksinasi Di ASIA Menjadi Akselerator Pemulihan Pandemi &amp; Ekonomi👍🏻🇮🇩#IndonesiaMaju
@SatyaJogja_ @Aryprasetyo85
@anaesterlin @sulistyo_tantry @LibraWati5 @arfa1993 @BPrima777 @momcill  @NyapEnyap @RekjanS @Kaum_pusing @Rosequ7 @ramahtianz https://t.co/KyWZpzOaR2",2021-01-14 23:06:04,Twitter for Android,2,2,in,,original,,0,0,,0,0,1311270716315037696,https://pbs.twimg.com/profile_images/1311272081011609602/az4i5qqk_normal.jpg,5053,1916,1968,2020-09-30 07:44:48,"💞🌟✨ Airborne Dogfighter Specialist  &  Have Fun In The Sky  🌟✨💞 🚀🚀🚀

#NeoGenX #BintangIndonesia","Black Earth, WI",,Aryprasetyo85,0
15,3742,1350636381173792769,https://twitter.com/DonjuanX8/statuses/1350636381173792769,https://twitter.com/DonjuanX8/statuses/1350636381173792769,DonjuanX8,"Guys,,
President @jokowi 
Pemerintah Siapkan 372,3 T Utk Mendongkrak Daya Beli Masyarakat &amp; Mempercepat Pemulihan Ekonomi Nasional👍🏻🇮🇩
#IndonesiaMaju
@SatyaJogja_ @Aryprasetyo85
@anaesterlin @sulistyo_tantry @LibraWati5 @arfa1993 @BPrima777 @momcill  @NyapEnyap @RekjanS @Rosequ7 https://t.co/bXA5qU8iBJ","Guys,,
President @jokowi 
Pemerintah Siapkan 372,3 T Utk Mendongkrak Daya Beli Masyarakat &amp; Mempercepat Pemulihan Ekonomi Nasional👍🏻🇮🇩
#IndonesiaMaju
@SatyaJogja_ @Aryprasetyo85
@anaesterlin @sulistyo_tantry @LibraWati5 @arfa1993 @BPrima777 @momcill  @NyapEnyap @RekjanS @Rosequ7 https://t.co/bXA5qU8iBJ",2021-01-16 21:49:41,Twitter for Android,0,0,in,,original,,0,0,,0,0,1311270716315037696,https://pbs.twimg.com/profile_images/1311272081011609602/az4i5qqk_normal.jpg,5101,1928,1980,2020-09-30 07:44:48,"💞🌟✨ Airborne Dogfighter Specialist  &  Have Fun In The Sky  🌟✨💞 🚀🚀🚀

#NeoGenX #BintangIndonesia","Black Earth, WI",,Aryprasetyo85,0
16,4941,1351312231342854144,https://twitter.com/johanadhi/statuses/1351312231342854144,https://twitter.com/johanadhi/statuses/1351312231342854144,johanadhi,Prioritas Pemulihan Ekonomi @ChatibBasri @FaisalBasri @RamliRizal @kangd3ni @rahayupuspa7 @edykrit22 @PresideNetizen @Aswicahyono https://t.co/yoBK6FPdEW,Prioritas Pemulihan Ekonomi @ChatibBasri @FaisalBasri @RamliRizal @kangd3ni @rahayupuspa7 @edykrit22 @PresideNetizen @Aswicahyono https://t.co/yoBK6FPdEW,2021-01-18 18:35:16,Twitter for Android,3,0,in,,original,,0,0,,0,0,272722956,https://pbs.twimg.com/profile_images/3294313534/24a577923391adb488ae76cbc5cba11a_normal.jpeg,11204,611,2731,2011-03-26 22:10:22,"Medical practitioner dg motto : Mengurangi penderitaan,memperpanjang usia,memperbanyak orang pintar",Jakarta,,Aswicahyono,0
17,4153,1350700557875310605,https://twitter.com/naomiJolanda/statuses/1350700557875310605,https://twitter.com/naomiJolanda/statuses/1350700557875310605,naomiJolanda,"Kabar baik dari kementerian PUPR:
7 Pasar Rakyat Selesai Direvitalisasi..
Ini adalah bentuk perhatian pemerintah kepada para pedagang, agar pemulihan ekonomi dapat berjalan lebih cepat..
Amin

@NaomiQueensha @AxelBe7 https://t.co/pzFNqr1ESM","Kabar baik dari kementerian PUPR:
7 Pasar Rakyat Selesai Direvitalisasi..
Ini adalah bentuk perhatian pemerintah kepada para pedagang, agar pemulihan ekonomi dapat berjalan lebih cepat..
Amin

@NaomiQueensha @AxelBe7 https://t.co/pzFNqr1ESM",2021-01-17 02:04:42,Twitter for Android,0,1,in,,original,,0,0,,0,0,1125274356,https://pbs.twimg.com/profile_images/1347225432156880896/nefDKMZf_normal.jpg,76,23,631,2013-01-27 09:58:35,Be your self.God is my savior ☺,,,AxelBe7,0
18,3121,1349993975050977281,https://twitter.com/DesyNovia11/statuses/1349993975050977281,https://twitter.com/DesyNovia11/statuses/1349993975050977281,DesyNovia11,"Vaksinasi sukses, pemulihan ekonomi akan semakin cepat.
Mungkinkah Ribka Tjiptaning ingin agar ekonomi tetap lambat???
Kalau tidak kenapa menolak divaksin???
@rclnatasyaa @Ayen_JKT48 @NajwaShihab https://t.co/7xTOpmWSbN","Vaksinasi sukses, pemulihan ekonomi akan semakin cepat.
Mungkinkah Ribka Tjiptaning ingin agar ekonomi tetap lambat???
Kalau tidak kenapa menolak divaksin???
@rclnatasyaa @Ayen_JKT48 @NajwaShihab https://t.co/7xTOpmWSbN",2021-01-15 03:16:59,Twitter Web App,0,0,in,,original,,0,0,,0,0,1345745481385689088,https://pbs.twimg.com/profile_images/1345746846484811781/XrGIk_cl_normal.jpg,17,133,53,2021-01-03 09:55:18,Kemenangan Tak Akan Mulus,"DKI Jakarta, Indonesia",,Ayen,0
19,1000,1348562292238131202,https://twitter.com/IWandinii/statuses/1348562292238131202,https://twitter.com/IWandinii/statuses/1348562292238131202,IWandinii,"#BRIHadirUtkUMKM PT Bank Rakyat Indonesia (persero) Tbk melalui BRI Micro &amp; SME Index (BMSI) berhasil merekam dampak positif berbagai bantuan untuk pelaku usaha mikro dan kecil, serta optimisme menatap pemulihan ekonomi pada 2021.

@KemenBUMN @BANKBRI_ID https://t.co/tVfgDmpXFT","#BRIHadirUtkUMKM PT Bank Rakyat Indonesia (persero) Tbk melalui BRI Micro &amp; SME Index (BMSI) berhasil merekam dampak positif berbagai bantuan untuk pelaku usaha mikro dan kecil, serta optimisme menatap pemulihan ekonomi pada 2021.

@KemenBUMN @BANKBRI_ID https://t.co/tVfgDmpXFT",2021-01-11 04:28:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow",0,0,in,,original,,0,0,,0,0,1336499300705075200,https://pbs.twimg.com/profile_images/1336499427503063040/6-PvOXP__normal.jpg,610,31,16,2020-12-08 21:34:05,Aku sayang kamu,Lampung,,BANKBRI,0
20,954,1348566570927198211,https://twitter.com/HanuroB/statuses/1348566570927198211,https://twitter.com/HanuroB/statuses/1348566570927198211,HanuroB,"Bank BRI telah melakukan berbagai program pemulihan ekonomi nasional (PEN) yang terus bergulir hingga kini juga berdampak pada optimisme pelaku usaha #BRIHadirUtkUMKM

@KemenBUMN @BANKBRI_ID","Bank BRI telah melakukan berbagai program pemulihan ekonomi nasional (PEN) yang terus bergulir hingga kini juga berdampak pada optimisme pelaku usaha #BRIHadirUtkUMKM

@KemenBUMN @BANKBRI_ID",2021-01-11 04:45:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow",0,0,in,,original,,0,0,,0,0,1336857324472791041,https://pbs.twimg.com/profile_images/1336857566295408640/94uApdVm_normal.jpg,699,31,11,2020-12-09 21:16:48,Uzumaki familly,Konohagure,,BANKBRI,0
21,948,1348567829037998084,https://twitter.com/SakusarSaku/statuses/1348567829037998084,https://twitter.com/SakusarSaku/statuses/1348567829037998084,SakusarSaku,"#BRIHadirUtkUMKM berhasil merekam dampak positif verbagai bantuan utk para pelaku UMKM serta telah siap optimis menatap pemulihan ekonomi di tahun 2021 gais 

@KemenBUMN @BANKBRI_ID https://t.co/I3dG27M69W","#BRIHadirUtkUMKM berhasil merekam dampak positif verbagai bantuan utk para pelaku UMKM serta telah siap optimis menatap pemulihan ekonomi di tahun 2021 gais 

@KemenBUMN @BANKBRI_ID https://t.co/I3dG27M69W",2021-01-11 04:50:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow",0,0,in,,original,,0,0,,0,0,1336859053037740035,https://pbs.twimg.com/profile_images/1336859272471171072/nMC5xNdC_normal.jpg,675,34,8,2020-12-09 21:23:37,Uciha Family,Konohagure,,BANKBRI,0
22,2514,1349568808365670404,https://twitter.com/Uun_Beo/statuses/1349568808365670404,https://twitter.com/Uun_Beo/statuses/1349568808365670404,Uun_Beo,"Saya berharap dan mendukung pertemuan pak menko @airlangga_hrt dan Dua Startup Tanah air bisa membantu percepatan pemulihan ekonomi masyarakat.
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan
@Taufikhidayat_1 @mkidkido @BBCBreaking https://t.co/2XTlNZnpRr","Saya berharap dan mendukung pertemuan pak menko @airlangga_hrt dan Dua Startup Tanah air bisa membantu percepatan pemulihan ekonomi masyarakat.
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan
@Taufikhidayat_1 @mkidkido @BBCBreaking https://t.co/2XTlNZnpRr",2021-01-13 23:07:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow",0,0,in,,original,,0,0,,0,0,1336221398902050818,https://pbs.twimg.com/profile_images/1336221580922241024/69yLhMCL_normal.jpg,168,258,97,2020-12-08 03:09:55,Tunduk Penindasan tak lebih dari Kebodohan,,,BBCBreaking,0
23,3015,1349930827350609922,https://twitter.com/DonjuanX8/statuses/1349930827350609922,https://twitter.com/DonjuanX8/statuses/1349930827350609922,DonjuanX8,"Guys,,,Indonesia Negara TERDEPAN Memulai Vaksinasi Di ASIA Menjadi Akselerator Pemulihan Pandemi &amp; Ekonomi👍🏻🇮🇩#IndonesiaMaju
@SatyaJogja_ @Aryprasetyo85
@anaesterlin @sulistyo_tantry @LibraWati5 @arfa1993 @BPrima777 @momcill  @NyapEnyap @RekjanS @Kaum_pusing @Rosequ7 @ramahtianz https://t.co/KyWZpzOaR2","Guys,,,Indonesia Negara TERDEPAN Memulai Vaksinasi Di ASIA Menjadi Akselerator Pemulihan Pandemi &amp; Ekonomi👍🏻🇮🇩#IndonesiaMaju
@SatyaJogja_ @Aryprasetyo85
@anaesterlin @sulistyo_tantry @LibraWati5 @arfa1993 @BPrima777 @momcill  @NyapEnyap @RekjanS @Kaum_pusing @Rosequ7 @ramahtianz https://t.co/KyWZpzOaR2",2021-01-14 23:06:04,Twitter for Android,2,2,in,,original,,0,0,,0,0,1311270716315037696,https://pbs.twimg.com/profile_images/1311272081011609602/az4i5qqk_normal.jpg,5053,1916,1968,2020-09-30 07:44:48,"💞🌟✨ Airborne Dogfighter Specialist  &  Have Fun In The Sky  🌟✨💞 🚀🚀🚀

#NeoGenX #BintangIndonesia","Black Earth, WI",,BPrima777,0
24,3215,1350065136719994883,https://twitter.com/CasanovaX8X/statuses/1350065136719994883,https://twitter.com/CasanovaX8X/statuses/1350065136719994883,CasanovaX8X,"Guys,,,Indonesia Negara TERDEPAN Memulai Vaksinasi Di ASIA Menjadi Akselerator Pemulihan Pandemi &amp; Ekonomi👍🏻🇮🇩#IndonesiaMaju

@anaesterlin @sulistyo_tantry @LibraWati5 @arfa1993 @BPrima777 @momcill  @NyapEnyap @RekjanS @Kaum_pusing @Rosequ7 @ramahtianz https://t.co/p4dLQYjZFl","Guys,,,Indonesia Negara TERDEPAN Memulai Vaksinasi Di ASIA Menjadi Akselerator Pemulihan Pandemi &amp; Ekonomi👍🏻🇮🇩#IndonesiaMaju

@anaesterlin @sulistyo_tantry @LibraWati5 @arfa1993 @BPrima777 @momcill  @NyapEnyap @RekjanS @Kaum_pusing @Rosequ7 @ramahtianz https://t.co/p4dLQYjZFl",2021-01-15 07:59:46,Twitter for Android,1,2,in,,original,,0,0,,0,0,1317809535193468929,https://pbs.twimg.com/profile_images/1317809974177722368/EBPkWpA4_normal.jpg,304,586,580,2020-10-18 08:47:48,"Pro  NKRI  &  Pancasila  🇮🇩  Enjoy My Life  N  Have Fun,,,,🌺 #NeoGenX","Bali, Indonesia",,BPrima777,0
